# index year month day hour minute seconad azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec phase
1488 1 6 5 8 3 32.88 162 48 54.91 59 5 19.18 0 30 3.58 0.127
1489 1 6 5 16 23 32.88 59 38 40.98 -28 21 38.96 0 29 29.06 0.156
1490 1 6 6 0 43 32.88 -73 18 24.77 -10 40 17.33 0 29 41.08 0.205
1491 1 6 6 9 3 32.88 151 17 57.39 62 14 41.85 0 30 16.59 0.236
1492 1 6 6 17 23 32.88 52 32 22.24 -27 50 37.43 0 29 42.34 0.263
1493 1 6 7 1 43 32.88 -71 57 21.04 -4 43 45.26 0 29 58.53 0.303
1494 1 6 7 10 3 32.88 139 6 44.08 64 22 18.90 0 30 33.43 0.328
1495 1 6 7 18 23 32.88 46 20 33.82 -26 48 51.69 0 29 59.64 0.358
1496 1 6 8 2 43 32.88 -70 31 41.03 0 22 56.79 0 30 19.36 0.402
1497 1 6 8 11 3 32.88 127 39 20.30 65 33 36.86 0 30 53.62 0.429
1498 1 6 8 19 23 32.88 41 23 36.86 -25 30 8.88 0 30 20.27 0.462
1499 1 6 9 3 43 32.88 -69 8 34.66 4 24 9.60 0 30 42.71 0.508
1500 1 6 9 12 3 32.88 118 20 31.14 66 4 16.87 0 31 16.43 0.536
1501 1 6 9 20 23 32.88 37 53 10.19 -24 15 28.03 0 30 43.25 0.570
1502 1 6 10 4 43 32.88 -68 2 34.38 7 9 33.15 0 31 7.51 0.617
1503 1 6 10 13 3 32.88 112 10 31.66 66 9 56.05 0 31 40.88 0.644
1504 1 6 10 21 23 32.88 35 50 51.64 -23 29 29.36 0 31 7.27 0.678
1505 1 6 11 5 43 32.88 -67 33 50.78 8 36 41.96 0 31 32.52 0.722
1506 1 6 11 14 3 32.88 109 39 11.51 65 55 23.77 0 32 5.67 0.747
1507 1 6 11 22 23 32.88 35 8 58.78 -23 36 10.80 0 31 30.79 0.779
1508 1 6 12 6 43 32.88 -68 3 32.30 8 52 15.71 0 31 56.32 0.819
1509 1 6 12 15 3 32.88 110 43 14.16 65 9 43.86 0 32 29.21 0.841
1510 1 6 12 23 23 32.88 35 32 45.24 -24 54 13.86 0 31 52.08 0.868
1511 1 6 13 7 43 32.88 -69 47 44.10 8 10 38.72 0 32 17.38 0.900
1512 1 6 13 16 3 32.88 114 35 55.52 63 30 22.67 0 32 49.67 0.917
1513 1 6 14 0 23 32.88 36 44 2.65 -27 33 11.12 0 32 9.42 0.938
1514 1 6 14 8 43 32.88 -72 52 47.04 6 50 19.72 0 32 34.19 0.960
1515 1 6 14 17 3 32.88 119 51 5.93 60 36 33.56 0 33 5.23 0.971
1516 1 6 15 1 23 32.88 38 25 55.85 -31 31 17.18 0 32 21.30 0.983
1517 1 6 15 9 43 32.88 -77 13 35.29 5 9 19.71 0 32 45.42 0.994
1518 1 6 15 18 3 32.88 125 2 16.90 56 23 33.11 0 33 14.31 0.998
1519 1 6 16 2 23 32.88 40 26 57.38 -36 35 40.51 0 32 26.68 1.000
1520 1 6 16 10 43 32.88 -82 34 42.09 3 21 33.56 0 32 50.10 0.998
1521 1 6 16 19 3 32.88 129 22 12.13 51 6 1.80 0 33 15.88 0.994
1522 1 6 17 3 23 32.88 42 43 42.27 -42 24 38.58 0 32 25.14 0.986
1523 1 6 17 11 43 32.88 -88 33 9.70 1 35 19.30 0 32 47.77 0.971
1524 1 6 17 20 3 32.88 132 43 49.23 45 11 0.85 0 33 9.71 0.960
1525 1 6 18 4 23 32.88 45 20 57.20 -48 30 59.28 0 32 16.90 0.942
1526 1 6 18 12 43 32.88 -94 42 3.94 -0 5 44.86 0 32 38.62 0.916
1527 1 6 18 21 3 32.88 135 18 49.90 39 9 23.54 0 32 56.41 0.898
1528 1 6 19 5 23 32.88 48 28 40.10 -54 25 39.40 0 32 2.79 0.872
1529 1 6 19 13 43 32.88 -100 34 13.67 -1 39 52.51 0 32 23.45 0.837
1530 1 6 19 22 3 32.88 137 20 12.90 33 30 18.29 0 32 37.29 0.814
1531 1 6 20 6 23 32.88 52 13 59.08 -59 41 34.83 0 31 44.05 0.782
1532 1 6 20 14 43 32.88 -105 45 32.56 -3 3 50.44 0 32 3.59 0.740
1533 1 6 20 23 3 32.88 138 54 27.15 28 37 45.45 0 32 14.10 0.714
1534 1 6 21 7 23 32.88 56 26 12.44 -63 58 16.46 0 31 22.15 0.678
1535 1 6 21 15 43 32.88 -109 57 50.60 -4 10 37.65 0 31 40.69 0.631
1536 1 6 22 0 3 32.88 139 59 45.32 24 48 15.23 0 31 48.74 0.605
1537 1 6 22 8 23 32.88 60 19 58.01 -67 7 2.95 0 30 58.59 0.566
1538 1 6 22 16 43 32.88 -113 1 3.78 -4 48 58.72 0 31 16.48 0.519
1539 1 6 23 1 3 32.88 140 27 20.44 22 9 9.28 0 31 22.95 0.493
1540 1 6 23 9 23 32.88 62 35 19.39 -69 13 35.00 0 30 34.79 0.455
1541 1 6 23 17 43 32.88 -114 54 20.88 -4 44 59.14 0 30 52.63 0.409
1542 1 6 24 2 3 32.88 140 4 27.76 20 38 7.65 0 30 58.22 0.385
1543 1 6 24 10 23 32.88 61 46 24.35 -70 32 43.72 0 30 12.04 0.348
1544 1 6 24 18 43 32.88 -115 45 37.41 -3 45 4.90 0 30 30.55 0.306
1545 1 6 25 3 3 32.88 138 38 17.14 20 4 6.62 0 30 35.72 0.284
1547 1 6 25 19 43 32.88 -115 49 15.40 -1 39 20.47 0 30 11.41 0.206
1548 1 6 26 4 3 32.88 135 59 35.06 20 9 47.08 0 30 16.30 0.179
1549 1 6 26 12 23 32.88 47 54 41.79 -71 23 1.94 0 29 33.74 0.139
1550 1 6 26 20 43 32.88 -115 22 10.18 1 36 6.74 0 29 56.05 0.103
1551 1 6 27 5 3 32.88 132 5 25.63 20 35 3.60 0 30 0.53 0.086
1552 1 6 27 13 23 32.88 35 37 57.18 -70 36 56.65 0 29 19.78 0.062
1553 1 6 27 21 43 32.88 -114 39 39.57 5 58 20.35 0 29 45.04 0.042
1554 1 6 28 6 3 32.88 127 0 25.66 21 0 51.59 0 29 48.83 0.032
1555 1 6 28 14 23 32.88 22 4 54.18 -68 39 19.51 0 29 10.06 0.020
1556 1 6 28 22 43 32.88 -113 52 22.54 11 18 23.09 0 29 38.72 0.011
1557 1 6 29 7 3 32.88 120 56 25.82 21 12 31.13 0 29 41.45 0.007
1558 1 6 29 15 23 32.88 9 25 22.95 -65 23 18.59 0 29 4.94 0.003
1559 1 6 29 23 43 32.88 -113 5 6.14 17 22 54.09 0 29 37.24 0.001
1560 1 6 30 8 3 32.88 114 10 42.94 21 2 9.44 0 29 38.53 0.000
1561 1 6 30 16 23 32.88 -1 5 48.99 -60 58 34.03 0 29 4.65 0.000
1562 1 7 1 0 43 32.88 -112 16 58.67 23 55 44.89 0 29 40.58 0.000
1563 1 7 1 9 3 32.88 107 3 16.11 20 29 29.20 0 29 40.15 0.000
1564 1 7 1 17 23 32.88 -9 14 54.01 -55 44 55.41 0 29 9.25 0.001
1565 1 7 2 1 43 32.88 -111 22 26.94 30 39 5.51 0 29 48.58 0.003
1566 1 7 2 10 3 32.88 99 54 11.37 19 40 48.51 0 29 46.31 0.006
1567 1 7 2 18 23 32.88 -15 17 42.64 -50 5 27.95 0 29 18.64 0.012
1568 1 7 3 2 43 32.88 -110 12 40.54 37 13 58.89 0 30 0.96 0.021
1569 1 7 3 11 3 32.88 93 2 17.07 18 46 29.02 0 29 56.90 0.028
1570 1 7 3 19 23 32.88 -19 36 17.34 -44 23 30.32 0 29 32.53 0.044
1571 1 7 4 3 43 32.88 -108 37 57.84 43 20 44.20 0 30 17.32 0.064
1572 1 7 4 12 3 32.88 86 45 1.55 17 57 31.58 0 30 11.66 0.078
1573 1 7 4 20 23 32.88 -22 30 47.03 -39 1 50.99 0 29 50.41 0.109
1574 1 7 5 4 43 32.88 -106 32 39.93 48 39 47.35 0 30 37.15 0.144
1575 1 7 5 13 3 32.88 81 19 8.81 17 22 3.36 0 30 30.15 0.168
1576 1 7 5 21 23 32.88 -24 19 11.69 -34 22 27.76 0 30 11.55 0.219
1577 1 7 6 5 43 32.88 -104 3 40.61 52 53 50.35 0 30 59.73 0.257
1578 1 7 6 14 3 32.88 77 0 45.18 17 2 15.51 0 30 51.67 0.279
1579 1 7 6 22 23 32.88 -25 19 33.98 -30 45 31.65 0 30 34.97 0.320
1580 1 7 7 6 43 32.88 -101 39 39.85 55 51 43.07 0 31 24.21 0.357
1581 1 7 7 15 3 32.88 74 4 7.49 16 52 27.93 0 31 15.22 0.382
1582 1 7 7 23 23 32.88 -25 52 12.18 -28 27 34.98 0 30 59.43 0.428
1583 1 7 8 7 43 32.88 -100 10 57.49 57 32 18.23 0 31 49.45 0.467
1584 1 7 8 16 3 32.88 72 39 3.34 16 39 0.13 0 31 39.45 0.494
1585 1 7 9 0 23 32.88 -26 20 39.56 -27 38 56.67 0 31 23.48 0.542
1586 1 7 9 8 43 32.88 -100 31 58.08 58 4 32.19 0 32 14.12 0.581
1587 1 7 9 17 3 32.88 72 47 26.34 16 2 23.17 0 32 2.72 0.609
1588 1 7 10 1 23 32.88 -27 10 51.41 -28 21 12.01 0 31 45.56 0.657
1589 1 7 10 9 43 32.88 -103 16 24.68 57 41 36.95 0 32 36.65 0.694
1590 1 7 10 18 3 32.88 74 20 48.39 14 42 1.68 0 32 23.19 0.721
1591 1 7 11 2 23 32.88 -28 48 30.67 -30 25 51.44 0 32 4.08 0.765
1592 1 7 11 10 43 32.88 -108 24 30.87 56 33 28.41 0 32 55.36 0.799
1593 1 7 11 19 3 32.88 77 1 1.52 12 22 30.65 0 32 39.01 0.823
1594 1 7 12 3 23 32.88 -31 35 47.71 -33 34 53.70 0 32 17.62 0.860
1595 1 7 12 11 43 32.88 -115 25 55.55 54 43 27.72 0 33 8.65 0.887
1596 1 7 12 20 3 32.88 80 25 3.36 8 59 10.01 0 32 48.64 0.906
1597 1 7 13 4 23 32.88 -35 48 2.11 -37 23 14.12 0 32 25.10 0.934
1598 1 7 13 12 43 32.88 -123 30 48.18 52 11 5.30 0 33 15.20 0.953
1599 1 7 13 21 3 32.88 84 11 31.56 4 40 23.84 0 32 51.09 0.966
1600 1 7 14 5 23 32.88 -41 30 21.03 -41 22 37.15 0 32 25.95 0.982
1601 1 7 14 13 43 32.88 -131 44 7.34 48 58 0.75 0 33 14.28 0.991
1602 1 7 14 22 3 32.88 88 5 1.45 -0 14 11.35 0 32 46.13 0.996
1603 1 7 15 6 23 32.88 -48 33 49.37 -45 6 17.44 0 32 20.15 1.000
1604 1 7 15 14 43 32.88 -139 19 26.98 45 12 52.88 0 33 5.90 0.999
1605 1 7 15 23 3 32.88 91 55 51.44 -5 18 34.96 0 32 34.30 0.996
1606 1 7 16 7 23 32.88 -56 32 16.68 -48 13 44.36 0 32 8.25 0.987
1607 1 7 16 15 43 32.88 -145 47 6.37 41 12 19.25 0 32 50.84 0.977
1608 1 7 17 0 3 32.88 95 36 20.23 -10 6 9.57 0 32 16.76 0.966
1610 1 7 17 16 43 32.88 -150 54 57.79 37 18 31.49 0 32 30.51 0.927
1611 1 7 18 1 3 32.88 98 56 23.08 -14 15 5.89 0 31 55.08 0.911
1612 1 7 18 9 23 32.88 -72 15 53.68 -52 5 47.04 0 31 30.58 0.880
1613 1 7 18 17 43 32.88 -154 44 55.62 33 55 25.74 0 32 6.72 0.854
1614 1 7 19 2 3 32.88 101 41 9.92 -17 32 35.10 0 31 30.95 0.834
1615 1 7 19 10 23 32.88 -78 24 17.77 -52 52 46.64 0 31 7.71 0.796
1616 1 7 19 18 43 32.88 -157 28 49.11 31 24 58.20 0 31 41.37 0.765
1617 1 7 20 3 3 32.88 103 32 19.72 -19 56 52.97 0 31 5.97 0.741
1618 1 7 20 11 23 32.88 -82 38 14.02 -52 57 52.17 0 30 44.19 0.698
1619 1 7 20 19 43 32.88 -159 25 7.28 30 4 2.02 0 31 16.23 0.665
1620 1 7 21 4 3 32.88 104 12 16.82 -21 36 25.76 0 30 41.55 0.639
1621 1 7 21 12 23 32.88 -84 49 9.03 -52 18 36.57 0 30 21.46 0.593
1622 1 7 21 20 43 32.88 -160 56 21.71 30 2 19.99 0 30 52.77 0.560
1623 1 7 22 5 3 32.88 103 28 50.46 -22 46 6.88 0 30 18.81 0.533
1624 1 7 22 13 23 32.88 -85 10 42.84 -50 47 18.02 0 30 0.75 0.486
1625 1 7 22 21 43 32.88 -162 26 40.72 31 21 27.45 0 30 32.13 0.455
1626 1 7 23 6 3 32.88 101 17 37.30 -23 42 10.67 0 29 58.68 0.428
1627 1 7 23 14 23 32.88 -84 13 47.63 -48 15 4.02 0 29 43.10 0.383
1628 1 7 23 22 43 32.88 -164 19 43.37 33 55 11.55 0 30 15.13 0.353
1629 1 7 24 7 3 32.88 97 41 30.23 -24 37 34.37 0 29 41.85 0.328
1630 1 7 24 15 23 32.88 -82 35 27.24 -44 37 7.58 0 29 29.27 0.286
1631 1 7 24 23 43 32.88 -166 57 23.92 37 30 51.58 0 30 2.28 0.260
1632 1 7 25 8 3 32.88 92 48 30.23 -25 38 59.58 0 29 28.84 0.237
1633 1 7 25 16 23 32.88 -80 46 31.48 -39 55 56.63 0 29 19.84 0.185
1634 1 7 26 0 43 32.88 -170 39 41.85 41 51 5.02 0 29 53.88 0.154
1635 1 7 26 9 3 32.88 86 49 43.90 -26 45 52.02 0 29 20.06 0.127
1636 1 7 26 17 23 32.88 -79 4 45.36 -34 21 4.76 0 29 15.17 0.092
1637 1 7 27 1 43 32.88 -175 45 8.73 46 35 25.34 0 29 50.07 0.073
1638 1 7 27 10 3 32.88 79 58 33.00 -27 51 8.23 0 29 15.78 0.056
1639 1 7 27 18 23 32.88 -77 35 25.75 -28 7 4.58 0 29 15.42 0.036
1640 1 7 28 2 43 32.88 177 29 28.06 51 21 38.81 0 29 50.86 0.026
1641 1 7 28 11 3 32.88 72 31 8.59 -28 43 31.25 0 29 16.19 0.018
1642 1 7 28 19 23 32.88 -76 15 50.04 -21 31 16.40 0 29 20.59 0.009
1643 1 7 29 3 43 32.88 168 52 21.90 55 47 1.48 0 29 56.19 0.005
1644 1 7 29 12 3 32.88 64 47 43.95 -29 10 56.14 0 29 21.35 0.002
1645 1 7 29 20 23 32.88 -74 59 53.34 -14 52 23.29 0 29 30.51 0.001
1646 1 7 30 4 43 32.88 158 25 41.10 59 30 33.06 0 30 5.88 0.000
1647 1 7 30 13 3 32.88 57 12 53.32 -29 4 33.01 0 29 31.15 0.000
1648 1 7 30 21 23 32.88 -73 41 37.21 -8 29 44.38 0 29 44.84 0.000
1649 1 7 31 5 43 32.88 146 39 7.29 62 17 8.62 0 30 19.69 0.001
1650 1 7 31 14 3 32.88 50 13 31.77 -28 22 28.69 0 29 45.34 0.002
1651 1 7 31 22 23 32.88 -72 17 48.83 -2 42 33.85 0 30 3.08 0.005
1652 1 8 1 6 43 32.88 134 37 5.14 64 2 58.98 0 30 37.25 0.009
1653 1 8 1 15 3 32.88 44 14 41.30 -27 11 53.62 0 30 3.42 0.016
1654 1 8 1 23 23 32.88 -70 50 20.91 2 11 8.97 0 30 24.51 0.029
1655 1 8 2 7 43 32.88 123 44 2.92 64 57 30.44 0 30 58.03 0.040
1656 1 8 2 16 3 32.88 39 34 54.80 -25 48 48.15 0 30 24.65 0.056
1657 1 8 3 0 23 32.88 -69 28 3.46 5 56 40.54 0 30 48.26 0.085
1658 1 8 3 8 43 32.88 115 15 22.44 65 17 42.41 0 31 21.25 0.106
1659 1 8 3 17 3 32.88 36 23 18.88 -24 35 38.47 0 30 47.97 0.136
1660 1 8 4 1 23 32.88 -68 27 4.93 8 25 14.85 0 31 13.23 0.187
1661 1 8 4 9 43 32.88 110 0 4.80 65 17 12.34 0 31 45.88 0.221
1662 1 8 4 18 3 32.88 34 38 53.52 -23 57 27.51 0 31 12.03 0.256
1663 1 8 5 2 23 32.88 -68 8 25.97 9 36 27.69 0 31 38.12 0.300
1664 1 8 5 10 43 32.88 108 19 23.02 64 57 1.07 0 32 10.54 0.326
1665 1 8 5 19 3 32.88 34 11 43.05 -24 17 26.20 0 31 35.22 0.363
1666 1 8 6 3 23 32.88 -68 52 44.91 9 38 55.95 0 32 1.49 0.412
1667 1 8 6 11 43 32.88 110 2 28.79 64 2 44.13 0 32 33.58 0.441
1668 1 8 6 20 3 32.88 34 45 35.90 -25 52 26.35 0 31 55.82 0.481
1669 1 8 7 4 23 32.88 -70 54 17.24 8 48 19.05 0 32 21.80 0.531
1670 1 8 7 12 43 32.88 114 16 16.35 62 10 44.42 0 32 53.16 0.561
1671 1 8 7 21 3 32.88 36 2 2.70 -28 49 29.72 0 32 12.12 0.602
1672 1 8 8 5 23 32.88 -74 16 49.37 7 23 15.75 0 32 37.56 0.651
1673 1 8 8 13 43 32.88 119 34 37.60 59 2 25.37 0 33 7.46 0.680
1674 1 8 8 22 3 32.88 37 44 52.39 -33 4 11.99 0 32 22.71 0.718
1675 1 8 9 6 23 32.88 -78 52 40.50 5 40 55.38 0 32 47.51 0.764
1676 1 8 9 14 43 32.88 124 38 57.48 54 36 46.98 0 33 15.01 0.789
1677 1 8 9 23 3 32.88 39 44 8.93 -38 21 27.41 0 32 26.66 0.823
1678 1 8 10 7 23 32.88 -84 24 20.79 3 53 46.31 0 32 50.75 0.860
1679 1 8 10 15 43 32.88 128 50 41.08 49 11 22.15 0 33 14.93 0.881
1680 1 8 11 0 3 32.88 41 58 17.97 -44 18 4.43 0 32 23.69 0.907
1681 1 8 11 8 23 32.88 -90 27 37.47 2 8 43.06 0 32 46.95 0.935
1682 1 8 11 16 43 32.88 132 6 52.37 43 14 26.77 0 33 7.18 0.949
1683 1 8 12 1 3 32.88 44 33 47.12 -50 26 12.45 0 32 14.16 0.966
1684 1 8 12 9 23 32.88 -96 35 13.02 0 28 37.32 0 32 36.45 0.982
1685 1 8 12 17 43 32.88 134 39 22.19 37 16 55.39 0 32 52.53 0.989
1686 1 8 13 2 3 32.88 47 41 27.56 -56 16 57.69 0 31 58.99 0.996
1687 1 8 13 10 23 32.88 -102 20 21.59 -1 4 37.73 0 32 20.16 1.000
1688 1 8 13 18 43 32.88 136 39 34.93 31 47 10.09 0 32 32.40 1.000
1689 1 8 14 3 3 32.88 51 27 22.54 -61 24 12.72 0 31 39.49 0.997
1690 1 8 14 11 23 32.88 -107 20 4.73 -2 26 56.20 0 31 59.50 0.988
1691 1 8 14 19 43 32.88 138 12 2.74 27 7 48.50 0 32 8.61 0.982
1692 1 8 15 4 3 32.88 55 36 10.31 -65 29 16.58 0 31 17.14 0.969
1693 1 8 15 12 23 32.88 -111 17 55.03 -3 30 4.43 0 31 36.16 0.951
1694 1 8 15 20 43 32.88 139 13 16.45 23 33 28.54 0 31 43.02 0.938
1695 1 8 16 5 3 32.88 59 14 16.53 -68 25 57.37 0 30 53.43 0.918
1696 1 8 16 13 23 32.88 -114 5 53.34 -4 1 47.02 0 31 11.87 0.890
1697 1 8 16 21 43 32.88 139 33 24.67 21 9 21.84 0 31 17.34 0.873
1698 1 8 17 6 3 32.88 60 54 21.98 -70 22 1.88 0 30 29.77 0.847
1699 1 8 17 14 23 32.88 -115 45 15.99 -3 47 48.34 0 30 48.26 0.812
1700 1 8 17 22 43 32.88 138 59 30.68 19 51 0.90 0 30 53.00 0.792
1701 1 8 18 7 3 32.88 59 9 18.25 -71 32 19.25 0 30 7.38 0.760
1702 1 8 18 15 23 32.88 -116 25 42.37 -2 35 3.27 0 30 26.70 0.722
1703 1 8 18 23 43 32.88 137 19 28.08 19 25 40.86 0 30 31.08 0.700
1704 1 8 19 8 3 32.88 53 8 4.96 -72 5 50.74 0 29 47.31 0.664
1705 1 8 19 16 23 32.88 -116 22 29.72 -0 14 47.76 0 30 8.28 0.624
1706 1 8 20 0 43 32.88 134 25 32.23 19 35 7.63 0 30 12.37 0.601
1707 1 8 20 9 3 32.88 42 57 41.96 -71 56 50.47 0 29 30.40 0.563
1708 1 8 20 17 23 32.88 -115 52 29.47 3 15 18.35 0 29 53.78 0.522
1709 1 8 21 1 43 32.88 130 16 40.70 19 59 16.98 0 29 57.41 0.500
1710 1 8 21 10 3 32.88 29 59 15.09 -70 47 24.39 0 29 17.31 0.461
1711 1 8 21 18 23 32.88 -115 10 7.46 7 50 50.31 0 29 43.73 0.422
1712 1 8 22 2 43 32.88 124 59 23.19 20 20 0.27 0 29 46.58 0.400
1713 1 8 22 11 3 32.88 16 29 45.67 -68 21 36.32 0 29 8.55 0.362
1714 1 8 22 19 23 32.88 -114 24 47.12 13 21 42.91 0 29 38.42 0.325
1715 1 8 23 3 43 32.88 118 46 57.16 20 24 15.94 0 29 40.09 0.304
1716 1 8 23 12 3 32.88 4 29 2.88 -64 38 32.93 0 29 4.46 0.269
1717 1 8 23 20 23 32.88 -113 39 58.49 19 33 51.57 0 29 37.94 0.236
1718 1 8 24 4 43 32.88 111 57 21.84 20 6 9.58 0 29 38.10 0.210
1719 1 8 24 13 3 32.88 -5 11 29.36 -59 52 18.26 0 29 5.23 0.165
1720 1 8 24 21 23 32.88 -112 53 42.57 26 10 43.06 0 29 42.25 0.128
1721 1 8 25 5 43 32.88 104 50 33.09 19 27 14.07 0 29 40.65 0.108
1722 1 8 25 14 3 32.88 -12 33 15.59 -54 24 10.18 0 29 10.88 0.079
1723 1 8 25 22 23 32.88 -111 59 31.05 32 54 13.49 0 29 51.18 0.056
1724 1 8 26 6 43 32.88 97 46 6.31 18 35 3.98 0 29 47.74 0.045
1725 1 8 26 15 3 32.88 -17 56 52.60 -48 37 8.27 0 29 21.27 0.028
1726 1 8 26 23 23 32.88 -110 47 54.49 39 25 17.31 0 30 4.41 0.017
1727 1 8 27 7 43 32.88 91 2 17.26 17 40 27.80 0 29 59.21 0.012
1728 1 8 27 16 3 32.88 -21 44 19.86 -42 54 1.87 0 29 36.07 0.006
1729 1 8 28 0 23 32.88 -109 9 7.08 45 24 11.06 0 30 21.52 0.002
1730 1 8 28 8 43 32.88 84 56 15.83 16 53 59.21 0 30 14.78 0.001
1731 1 8 28 17 3 32.88 -24 14 39.60 -37 37 9.10 0 29 54.73 0.000
1732 1 8 29 1 23 32.88 -106 58 45.84 50 31 33.88 0 30 41.97 0.000
1733 1 8 29 9 43 32.88 79 44 39.45 16 22 29.76 0 30 33.97 0.000
1734 1 8 29 18 3 32.88 -25 45 6.95 -33 7 53.08 0 30 16.46 0.001
1735 1 8 30 2 23 32.88 -104 27 16.73 54 30 57.06 0 31 5.02 0.002
1736 1 8 30 10 43 32.88 75 43 21.96 16 6 20.40 0 30 56.01 0.005
1737 1 8 30 19 3 32.88 -26 33 39.73 -29 45 32.61 0 30 40.22 0.011
1738 1 8 31 3 23 32.88 -102 8 49.95 57 12 52.02 0 31 29.74 0.020
1739 1 8 31 11 43 32.88 73 5 58.51 15 57 49.06 0 31 19.81 0.028
1740 1 8 31 20 3 32.88 -27 1 0.62 -27 45 16.73 0 31 4.74 0.048
1741 1 9 1 4 23 32.88 -100 58 6.88 58 38 22.26 0 31 54.98 0.070
1742 1 9 1 12 43 32.88 72 0 49.84 15 41 32.97 0 31 43.98 0.088
1743 1 9 1 21 3 32.88 -27 31 10.71 -27 15 25.00 0 31 28.52 0.128
1744 1 9 2 5 23 32.88 -101 48 53.16 58 57 49.94 0 32 19.34 0.167
1745 1 9 2 13 43 32.88 72 27 42.48 14 57 16.64 0 32 6.81 0.200
1746 1 9 2 22 3 32.88 -28 30 6.77 -28 15 7.36 0 31 49.99 0.253
1747 1 9 3 6 23 32.88 -105 9 3.74 58 24 7.84 0 32 41.22 0.289
1748 1 9 3 14 43 32.88 74 15 56.40 13 25 2.13 0 32 26.43 0.316
1749 1 9 3 23 3 32.88 -30 22 46.36 -30 33 27.49 0 32 7.59 0.365
1750 1 9 4 7 23 32.88 -110 51 0.26 57 5 31.82 0 32 58.93 0.405
1751 1 9 4 15 43 32.88 77 6 3.19 10 51 27.43 0 32 41.05 0.435
1752 1 9 5 0 3 32.88 -33 29 40.42 -33 50 25.69 0 32 19.95 0.487
1753 1 9 5 8 23 32.88 -118 17 14.42 55 3 50.55 0 33 10.90 0.528
1754 1 9 5 16 43 32.88 80 35 9.56 7 14 45.71 0 32 49.22 0.559
1755 1 9 6 1 3 32.88 -38 3 32.32 -37 39 52.52 0 32 26.10 0.611
1756 1 9 6 9 23 32.88 -126 33 30.05 52 18 28.46 0 33 15.93 0.651
1757 1 9 6 17 43 32.88 84 23 15.49 2 46 7.21 0 32 50.11 0.681
1758 1 9 7 2 3 32.88 -44 5 50.93 -41 33 38.69 0 32 25.55 0.728
1759 1 9 7 10 23 32.88 -134 44 20.82 48 52 39.81 0 33 13.41 0.764
1760 1 9 7 18 43 32.88 88 16 32.19 -2 12 59.75 0 32 43.65 0.791
1761 1 9 8 3 3 32.88 -51 23 9.47 -45 6 23.24 0 32 18.43 0.831
1762 1 9 8 11 23 32.88 -142 6 33.88 44 57 26.93 0 33 3.52 0.861
1763 1 9 8 19 43 32.88 92 6 10.74 -7 15 57.35 0 32 30.52 0.882
1764 1 9 9 4 3 32.88 -59 24 53.33 -48 0 4.49 0 32 5.37 0.913
1765 1 9 9 12 23 32.88 -148 15 17.90 40 51 31.55 0 32 47.19 0.934
1766 1 9 9 20 43 32.88 95 44 15.86 -11 56 44.86 0 32 12.00 0.948
1767 1 9 10 5 3 32.88 -67 26 12.20 -50 6 32.70 0 31 47.50 0.968
1768 1 9 10 13 23 32.88 -153 2 54.05 36 58 10.50 0 32 25.96 0.981
1769 1 9 10 21 43 32.88 98 59 36.20 -15 55 12.49 0 31 49.69 0.988
1770 1 9 11 6 3 32.88 -74 37 36.02 -51 26 13.90 0 31 26.22 0.996
1771 1 9 11 14 23 32.88 -156 34 37.94 33 41 19.79 0 32 1.67 0.999
1772 1 9 11 22 43 32.88 101 36 5.16 -19 0 52.58 0 31 25.28 1.000
1773 1 9 12 7 3 32.88 -80 17 20.54 -52 3 7.79 0 31 3.09 0.997
1774 1 9 12 15 23 32.88 -159 4 35.79 31 22 0.15 0 31 36.21 0.992
1775 1 9 12 23 43 32.88 103 14 46.00 -21 14 28.77 0 31 0.33 0.986
1776 1 9 13 8 3 32.88 -84 0 48.07 -51 58 50.24 0 30 39.62 0.972
1777 1 9 13 16 23 32.88 -160 52 43.89 30 15 28.66 0 31 11.29 0.959
1778 1 9 14 0 43 32.88 103 38 34.94 -22 46 19.86 0 30 36.19 0.948
1779 1 9 14 9 3 32.88 -85 44 40.16 -51 9 17.10 0 30 17.21 0.925
1780 1 9 14 17 23 32.88 -162 22 20.10 30 29 28.64 0 30 48.32 0.907
1781 1 9 15 1 43 32.88 102 36 45.32 -23 52 5.87 0 30 13.95 0.890
1782 1 9 15 10 3 32.88 -85 46 28.91 -49 25 53.95 0 29 57.07 0.859
1783 1 9 15 18 23 32.88 -163 57 44.55 32 3 31.64 0 30 28.37 0.837
1784 1 9 16 2 43 32.88 100 6 30.03 -24 47 36.47 0 29 54.46 0.816
1785 1 9 16 11 3 32.88 -84 38 33.37 -46 40 11.75 0 29 40.17 0.780
1786 1 9 16 19 23 32.88 -166 2 24.77 34 49 33.79 0 30 12.18 0.754
1787 1 9 17 3 43 32.88 96 11 57.33 -25 44 29.77 0 29 38.39 0.730
1788 1 9 17 12 3 32.88 -82 56 37.37 -42 48 44.92 0 29 27.24 0.690
1789 1 9 17 20 23 32.88 -168 57 55.46 38 33 25.60 0 30 0.22 0.663
1790 1 9 18 4 43 32.88 91 1 53.80 -26 47 40.73 0 29 26.25 0.636
1791 1 9 18 13 3 32.88 -81 8 29.06 -37 55 35.47 0 29 18.80 0.593
1792 1 9 18 21 23 32.88 -173 3 58.14 42 56 38.78 0 29 52.75 0.565
