index year month day hour minute seconad azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec phase
729 0 9 14 15 3 24.52 153 54 23.74 -66 27 29.20 0 32 6.02 0.450
730 0 9 14 23 23 24.52 -66 21 37.00 6 9 28.21 0 32 44.08 0.498
731 0 9 15 7 43 24.52 53 25 0.85 20 58 39.41 0 32 55.93 0.528
732 0 9 15 16 3 24.52 160 14 48.73 -62 6 33.74 0 32 16.12 0.574
733 0 9 16 0 23 24.52 -69 25 47.49 10 41 31.78 0 32 53.93 0.620
734 0 9 16 8 43 24.52 58 38 41.64 24 3 48.82 0 33 2.58 0.650
735 0 9 16 17 3 24.52 166 5 22.01 -56 56 3.49 0 32 20.07 0.693
736 0 9 17 1 23 24.52 -72 45 22.03 15 54 31.39 0 32 57.19 0.736
737 0 9 17 9 43 24.52 64 46 58.83 27 0 17.38 0 33 1.99 0.763
738 0 9 17 18 3 24.52 171 2 50.23 -51 17 0.08 0 32 17.59 0.801
739 0 9 18 2 23 24.52 -76 14 30.53 21 22 9.69 0 32 53.48 0.838
740 0 9 18 10 43 24.52 71 23 28.71 29 34 36.73 0 32 54.22 0.859
741 0 9 18 19 3 24.52 174 59 47.56 -45 33 44.89 0 32 8.93 0.889
742 0 9 19 3 23 24.52 -79 48 46.64 26 36 32.97 0 32 43.08 0.917
743 0 9 19 11 43 24.52 77 56 8.95 31 40 3.35 0 32 40.08 0.933
744 0 9 19 20 3 24.52 177 58 25.33 -40 11 29.07 0 31 54.87 0.953
745 0 9 20 4 23 24.52 -83 19 42.21 31 13 21.53 0 32 26.97 0.971
746 0 9 20 12 43 24.52 83 52 42.72 33 14 28.26 0 32 20.90 0.980
747 0 9 20 21 3 24.52 -179 52 42.50 -35 33 41.28 0 31 36.55 0.990
748 0 9 21 5 23 24.52 -86 30 27.39 34 56 34.11 0 32 6.59 0.997
749 0 9 21 13 43 24.52 88 46 1.08 34 16 35.27 0 31 58.34 0.999
750 0 9 21 22 3 24.52 -178 19 54.76 -31 59 41.52 0 31 15.33 1.000
751 0 9 22 6 23 24.52 -88 55 53.40 37 41 37.87 0 31 43.65 0.996
752 0 9 22 14 43 24.52 92 18 18.26 34 42 39.41 0 31 34.06 0.992
753 0 9 22 23 3 24.52 -177 5 7.72 -29 42 29.70 0 30 52.67 0.983
754 0 9 23 7 23 24.52 -90 8 15.39 39 35 23.71 0 31 19.90 0.970
755 0 9 23 15 43 24.52 94 23 58.50 34 25 6.57 0 31 9.60 0.960
756 0 9 24 0 3 24.52 -175 47 10.14 -28 47 9.92 0 30 29.95 0.942
757 0 9 24 8 23 24.52 -89 45 16.69 40 52 9.48 0 30 56.91 0.922
758 0 9 24 16 43 24.52 95 10 25.40 33 13 54.68 0 30 46.25 0.908
759 0 9 25 1 3 24.52 -174 3 44.46 -29 10 17.17 0 30 8.45 0.882
760 0 9 25 9 23 24.52 -87 35 10.23 41 47 30.43 0 30 36.01 0.855
761 0 9 25 17 43 24.52 94 55 48.24 30 59 56.56 0 30 25.03 0.838
762 0 9 26 2 3 24.52 -171 33 48.09 -30 40 39.65 0 29 49.26 0.806
763 0 9 26 10 23 24.52 -83 36 40.19 42 32 43.68 0 30 18.18 0.776
764 0 9 26 18 43 24.52 94 3 23.22 27 38 39.30 0 30 6.71 0.756
765 0 9 27 3 3 24.52 -167 59 38.92 -33 1 4.38 0 29 33.25 0.719
766 0 9 27 11 23 24.52 -77 56 31.44 43 11 35.44 0 30 4.14 0.686
767 0 9 27 19 43 24.52 92 54 31.87 23 12 9.42 0 29 51.89 0.664
768 0 9 28 4 3 24.52 -163 8 38.33 -35 50 36.74 0 29 21.12 0.624
769 0 9 28 12 23 24.52 -70 47 45.42 43 39 51.74 0 29 54.32 0.590
770 0 9 28 20 43 24.52 91 43 40.22 17 49 3.24 0 29 40.98 0.566
771 0 9 29 5 3 24.52 -156 55 1.17 -38 47 12.19 0 29 13.33 0.525
772 0 9 29 13 23 24.52 -62 30 5.81 43 47 14.17 0 29 48.97 0.491
773 0 9 29 21 43 24.52 90 37 2.15 11 42 49.01 0 29 34.29 0.467
774 0 9 30 6 3 24.52 -149 22 20.99 -41 30 18.94 0 29 10.20 0.426
775 0 9 30 14 23 24.52 -53 31 21.09 43 21 14.74 0 29 48.16 0.393
776 0 9 30 22 43 24.52 89 34 13.05 5 9 55.81 0 29 32.04 0.370
777 0 10 1 7 3 24.52 -140 45 55.98 -43 43 56.50 0 29 11.84 0.330
778 0 10 1 15 23 24.52 -44 26 40.30 42 12 20.58 0 29 51.84 0.299
779 0 10 1 23 43 24.52 88 30 47.41 -1 31 26.12 0 29 34.32 0.277
780 0 10 2 8 3 24.52 -131 33 11.66 -45 19 26.64 0 29 18.22 0.240
781 0 10 2 16 23 24.52 -35 53 27.53 40 18 28.74 0 29 59.86 0.202
782 0 10 3 0 43 24.52 87 20 59.55 -8 2 11.20 0 29 41.14 0.173
783 0 10 3 9 3 24.52 -122 19 59.84 -46 17 4.13 0 29 29.11 0.130
784 0 10 3 17 23 24.52 -28 23 37.51 37 47 19.01 0 30 11.98 0.102
785 0 10 4 1 43 24.52 86 0 26.24 -14 2 54.37 0 29 52.34 0.083
786 0 10 4 10 3 24.52 -113 43 50.72 -46 44 46.35 0 29 44.11 0.056
787 0 10 4 18 23 24.52 -22 17 47.18 34 55 27.13 0 30 27.86 0.040
788 0 10 5 2 43 24.52 84 29 11.11 -19 14 51.98 0 30 7.61 0.030
789 0 10 5 11 3 24.52 -106 17 57.20 -46 54 14.36 0 30 2.65 0.016
790 0 10 5 19 23 24.52 -17 43 54.10 32 5 39.49 0 30 47.02 0.010
791 0 10 6 3 43 24.52 82 54 59.06 -23 21 58.15 0 30 26.38 0.006
792 0 10 6 12 3 24.52 -100 28 58.33 -46 55 30.21 0 30 23.93 0.002
793 0 10 6 20 23 24.52 -14 38 59.81 29 43 31.09 0 31 8.82 0.000
794 0 10 7 4 43 24.52 81 35 9.62 -26 13 37.16 0 30 47.82 0.000
795 0 10 7 13 3 24.52 -96 37 2.83 -46 52 1.14 0 30 46.98 0.000
796 0 10 7 21 23 24.52 -12 51 31.12 28 14 1.87 0 31 32.40 0.000
797 0 10 8 5 43 24.52 80 54 41.16 -27 47 30.67 0 31 10.81 0.001
798 0 10 8 14 3 24.52 -94 54 38.77 -46 37 35.58 0 31 10.61 0.004
799 0 10 8 22 23 24.52 -12 3 21.55 27 58 10.28 0 31 56.63 0.008
800 0 10 9 6 43 24.52 81 19 30.45 -28 10 28.44 0 31 33.92 0.014
801 0 10 9 15 3 24.52 -95 21 55.89 -45 56 25.09 0 31 33.49 0.028
802 0 10 9 23 23 24.52 -11 52 2.42 29 9 32.67 0 32 20.11 0.042
803 0 10 10 7 43 24.52 83 8 2.86 -27 36 10.71 0 31 55.50 0.058
804 0 10 10 16 3 24.52 -97 40 46.87 -44 27 25.11 0 31 54.17 0.090
805 0 10 11 0 23 24.52 -11 53 40.24 31 51 51.09 0 32 41.22 0.118
806 0 10 11 8 43 24.52 86 25 34.30 -26 20 35.36 0 32 13.83 0.150
807 0 10 11 17 3 24.52 -101 14 37.62 -41 52 40.99 0 32 11.25 0.207
808 0 10 12 1 23 24.52 -11 46 19.30 35 58 3.33 0 32 58.23 0.246
809 0 10 12 9 43 24.52 91 3 26.46 -24 37 32.73 0 32 27.31 0.276
810 0 10 12 18 3 24.52 -105 19 36.57 -38 6 16.45 0 32 23.44 0.324
811 0 10 13 2 23 24.52 -11 12 41.86 41 11 36.05 0 33 9.58 0.359
812 0 10 13 10 43 24.52 96 41 51.86 -22 36 28.71 0 32 34.71 0.393
813 0 10 13 19 3 24.52 -109 20 38.86 -33 17 56.74 0 32 29.75 0.445
814 0 10 14 3 23 24.52 -10 1 13.54 47 9 9.48 0 33 14.07 0.481
815 0 10 14 11 43 24.52 102 54 1.45 -20 22 52.28 0 32 35.37 0.517
816 0 10 14 20 3 24.52 -112 59 28.48 -27 50 7.22 0 32 29.63 0.569
817 0 10 15 4 23 24.52 -8 5 37.77 53 23 55.39 0 33 11.19 0.605
818 0 10 15 12 43 24.52 109 10 26.86 -18 0 45.32 0 32 29.27 0.638
819 0 10 15 21 3 24.52 -116 11 15.90 -22 11 25.58 0 32 23.09 0.687
820 0 10 16 5 23 24.52 -5 23 43.00 59 28 40.38 0 33 1.17 0.721
821 0 10 16 13 43 24.52 115 3 14.16 -15 35 48.51 0 32 17.05 0.751
822 0 10 16 22 3 24.52 -118 56 27.04 -16 50 28.36 0 32 10.67 0.794
823 0 10 17 6 23 24.52 -1 56 11.63 64 58 11.61 0 32 45.02 0.822
824 0 10 17 14 43 24.52 120 9 47.61 -13 17 32.95 0 31 59.82 0.847
825 0 10 17 23 3 24.52 -121 13 54.48 -12 11 8.83 0 31 53.43 0.881
826 0 10 18 7 23 24.52 2 13 43.75 69 31 2.10 0 32 24.26 0.903
827 0 10 18 15 43 24.52 124 15 34.42 -11 19 43.37 0 31 38.98 0.921
828 0 10 19 0 3 24.52 -122 57 37.68 -8 29 19.95 0 31 32.76 0.946
829 0 10 19 8 23 24.52 6 59 2.04 72 50 40.56 0 32 0.68 0.960
830 0 10 19 16 43 24.52 127 15 28.56 -9 58 49.42 0 31 16.02 0.971
831 0 10 20 1 3 24.52 -123 56 50.31 -5 51 0.89 0 31 10.23 0.985
832 0 10 20 9 23 24.52 12 5 52.21 74 46 10.82 0 31 36.06 0.992
833 0 10 20 17 43 24.52 129 13 44.85 -9 31 20.69 0 30 52.38 0.997
834 0 10 21 2 3 24.52 -123 58 44.38 -4 12 9.55 0 30 47.41 1.000
835 0 10 21 10 23 24.52 17 13 17.33 75 12 22.39 0 31 11.98 1.000
836 0 10 21 18 43 24.52 130 22 21.66 -10 10 38.80 0 30 29.33 0.997
837 0 10 22 3 3 24.52 -122 52 21.94 -3 20 35.70 0 30 25.73 0.991
838 0 10 22 11 23 24.52 22 1 58.67 74 9 29.86 0 30 49.72 0.985
839 0 10 22 19 43 24.52 130 58 1.85 -12 4 24.05 0 30 7.97 0.976
840 0 10 23 4 3 24.52 -120 31 50.16 -2 59 30.15 0 30 6.38 0.960
841 0 10 23 12 23 24.52 26 23 55.93 71 42 25.98 0 30 30.24 0.949
842 0 10 23 20 43 24.52 131 18 30.93 -15 13 21.78 0 29 49.21 0.934
843 0 10 24 5 3 24.52 -116 57 53.20 -2 51 30.41 0 29 50.32 0.911
844 0 10 24 13 23 24.52 30 19 52.35 67 59 44.87 0 30 14.23 0.895
845 0 10 24 21 43 24.52 131 39 18.17 -19 31 41.92 0 29 33.76 0.875
846 0 10 25 6 3 24.52 -112 17 35.43 -2 42 19.65 0 29 38.24 0.845
847 0 10 25 14 23 24.52 33 51 25.58 63 12 47.69 0 30 2.12 0.827
848 0 10 25 22 43 24.52 132 11 35.55 -24 48 26.69 0 29 22.19 0.802
849 0 10 26 7 3 24.52 -106 42 51.66 -2 23 15.30 0 29 30.57 0.767
850 0 10 26 15 23 24.52 36 58 5.35 57 34 55.70 0 29 54.20 0.746
851 0 10 26 23 43 24.52 133 1 43.61 -30 49 20.76 0 29 14.93 0.718
852 0 10 27 8 3 24.52 -100 28 32.88 -1 52 7.15 0 29 27.57 0.679
853 0 10 27 16 23 24.52 39 37 51.43 51 20 56.10 0 29 50.61 0.656
854 0 10 28 0 43 24.52 134 11 31.32 -37 18 25.02 0 29 12.23 0.625
855 0 10 28 9 3 24.52 -93 50 51.61 -1 12 43.25 0 29 29.29 0.585
856 0 10 28 17 23 24.52 41 48 22.23 44 46 42.89 0 29 51.43 0.561
857 0 10 29 1 43 24.52 135 38 45.94 -43 58 57.12 0 29 14.24 0.528
858 0 10 29 10 3 24.52 -87 6 33.76 -0 32 57.36 0 29 35.64 0.486
859 0 10 29 18 23 24.52 43 27 42.45 38 9 9.66 0 29 56.61 0.462
860 0 10 30 2 43 24.52 137 17 22.60 -50 34 0.52 0 29 20.94 0.429
861 0 10 30 11 3 24.52 -80 32 55.35 -0 2 2.19 0 29 46.38 0.387
862 0 10 30 19 23 24.52 44 35 4.38 31 46 5.51 0 30 6.08 0.364
863 0 10 31 3 43 24.52 138 57 11.70 -56 46 33.16 0 29 32.13 0.331
864 0 10 31 12 3 24.52 -74 27 52.18 0 12 40.69 0 30 1.13 0.292
865 0 10 31 20 23 24.52 45 11 42.68 25 56 0.00 0 30 19.60 0.270
866 0 11 1 4 43 24.52 140 24 11.84 -62 19 30.56 0 29 47.44 0.238
867 0 11 1 13 3 24.52 -69 9 38.64 0 8 39.04 0 30 19.38 0.188
868 0 11 1 21 23 24.52 45 22 11.04 20 57 18.74 0 30 36.82 0.161
869 0 11 2 5 43 24.52 141 23 44.40 -66 56 2.14 0 30 6.23 0.125
870 0 11 2 14 3 24.52 -64 55 25.20 -0 9 42.86 0 30 40.46 0.090
871 0 11 2 22 23 24.52 45 15 47.63 17 6 51.67 0 30 57.16 0.073
872 0 11 3 6 43 24.52 141 51 44.42 -70 20 31.97 0 30 27.64 0.051
873 0 11 3 15 3 24.52 -61 58 55.70 -0 30 25.26 0 31 3.54 0.031
874 0 11 3 23 23 24.52 45 7 27.78 14 37 30.04 0 31 19.77 0.023
875 0 11 4 7 43 24.52 142 14 20.32 -72 20 58.37 0 30 50.56 0.013
876 0 11 4 16 3 24.52 -60 27 38.44 -0 35 9.42 0 31 27.61 0.006
877 0 11 5 0 23 24.52 45 17 4.70 13 35 18.74 0 31 43.49 0.003
878 0 11 5 8 43 24.52 143 33 2.46 -72 51 49.24 0 31 13.63 0.001
879 0 11 5 17 3 24.52 -60 20 30.04 -0 2 38.26 0 31 51.44 0.000
880 0 11 6 1 23 24.52 46 6 42.12 13 57 26.21 0 32 6.86 0.000
881 0 11 6 9 43 24.52 146 43 15.30 -71 54 25.28 0 31 35.34 0.000
882 0 11 6 18 3 24.52 -61 27 27.55 1 26 24.30 0 32 13.63 0.001
883 0 11 7 2 23 24.52 47 56 11.45 15 31 40.83 0 32 28.16 0.003
884 0 11 7 10 43 24.52 151 43 22.97 -69 34 7.32 0 31 54.12 0.009
885 0 11 7 19 3 24.52 -63 31 49.75 4 3 49.54 0 32 32.69 0.018
886 0 11 8 3 23 24.52 50 58 42.91 17 58 24.26 0 32 45.59 0.027
887 0 11 8 11 43 24.52 157 42 29.54 -65 58 51.43 0 32 8.53 0.045
888 0 11 8 20 3 24.52 -66 15 6.17 7 50 9.74 0 32 47.13 0.070
889 0 11 9 4 23 24.52 55 17 30.51 20 54 12.58 0 32 57.48 0.090
890 0 11 9 12 43 24.52 163 43 39.20 -61 20 46.33 0 32 17.40 0.128
891 0 11 9 21 3 24.52 -69 22 0.43 12 33 46.22 0 32 55.67 0.176
892 0 11 10 5 23 24.52 60 44 21.47 23 56 19.63 0 33 2.64 0.211
893 0 11 10 13 43 24.52 169 8 57.84 -55 57 28.79 0 32 20.03 0.258
894 0 11 10 22 3 24.52 -72 43 3.42 17 53 6.94 0 32 57.48 0.300
895 0 11 11 6 23 24.52 66 59 57.11 26 46 28.47 0 33 0.50 0.328
896 0 11 11 14 43 24.52 173 40 31.95 -50 11 15.95 0 32 16.23 0.372
897 0 11 11 23 3 24.52 -76 13 20.90 23 21 5.25 0 32 52.31 0.418
898 0 11 12 7 23 24.52 73 36 18.42 29 13 1.39 0 32 51.31 0.448
899 0 11 12 15 43 24.52 177 13 49.55 -44 27 0.43 0 32 6.39 0.493
900 0 11 13 0 3 24.52 -79 48 13.45 28 30 4.43 0 32 40.61 0.539
901 0 11 13 8 23 24.52 80 1 10.25 31 10 40.75 0 32 35.99 0.568
902 0 11 13 16 43 24.52 179 52 31.65 -39 9 42.90 0 31 51.35 0.612
903 0 11 14 1 3 24.52 -83 17 43.45 32 57 5.42 0 32 23.44 0.656
904 0 11 14 9 23 24.52 85 43 25.77 32 37 47.99 0 32 15.98 0.683
905 0 11 14 17 43 24.52 -178 13 50.49 -34 42 3.67 0 31 32.31 0.723
906 0 11 15 2 3 24.52 -86 22 48.23 36 28 20.19 0 32 2.35 0.762
907 0 11 15 10 23 24.52 90 18 7.94 33 32 38.43 0 31 52.93 0.784
908 0 11 15 18 43 24.52 -176 50 48.55 -31 22 0.06 0 31 10.69 0.819
909 0 11 16 3 3 24.52 -88 36 35.56 39 1 50.61 0 31 39.08 0.851
910 0 11 16 11 23 24.52 93 30 18.47 33 50 24.81 0 31 28.51 0.869
911 0 11 16 19 43 24.52 -175 39 42.15 -29 20 41.47 0 30 47.91 0.897
912 0 11 17 4 3 24.52 -89 31 12.10 40 46 32.97 0 31 15.35 0.921
913 0 11 17 12 23 24.52 95 17 18.51 33 22 37.13 0 31 4.20 0.933
914 0 11 17 20 43 24.52 -174 19 5.14 -28 41 6.09 0 30 25.35 0.953
915 0 11 18 5 3 24.52 -88 45 47.47 41 57 36.35 0 30 52.68 0.968
916 0 11 18 13 23 24.52 95 49 3.11 31 58 59.09 0 30 41.22 0.976
917 0 11 18 21 43 24.52 -172 26 56.43 -29 17 45.17 0 30 4.27 0.987
918 0 11 19 6 3 24.52 -86 10 37.77 42 50 1.88 0 30 32.34 0.994
919 0 11 19 14 23 24.52 95 25 4.09 29 31 4.10 0 30 20.54 0.997
920 0 11 19 22 43 24.52 -169 43 2.91 -30 57 43.00 0 29 45.69 1.000
921 0 11 20 7 3 24.52 -81 46 16.03 43 33 29.38 0 30 15.24 0.999
922 0 11 20 15 23 24.52 94 28 25.81 25 55 39.60 0 30 2.91 0.997
923 0 11 20 23 43 24.52 -165 51 2.47 -33 22 34.61 0 29 30.46 0.992
924 0 11 21 8 3 24.52 -75 40 56.63 44 9 41.20 0 30 2.04 0.984
925 0 11 21 16 23 24.52 93 19 1.98 21 16 20.92 0 29 48.86 0.977
926 0 11 22 0 43 24.52 -160 40 8.76 -36 10 51.85 0 29 19.22 0.964
927 0 11 22 9 3 24.52 -68 9 22.45 44 32 30.36 0 29 53.13 0.950
928 0 11 22 17 23 24.52 92 9 24.22 15 42 56.12 0 29 38.81 0.939
929 0 11 23 1 43 24.52 -154 7 9.32 -39 0 40.44 0 29 12.42 0.918
930 0 11 23 10 3 24.52 -59 33 41.59 44 30 31.64 0 29 48.70 0.899
931 0 11 23 18 23 24.52 91 4 8.58 9 29 39.86 0 29 33.03 0.884
932 0 11 24 2 43 24.52 -146 18 51.65 -41 32 29.23 0 29 10.31 0.857
933 0 11 24 11 3 24.52 -50 24 37.40 43 51 26.30 0 29 48.81 0.833
934 0 11 24 19 23 24.52 90 1 46.88 2 53 27.42 0 29 31.71 0.815
935 0 11 25 3 43 24.52 -137 33 57.78 -43 32 10.89 0 29 12.99 0.782
936 0 11 25 12 3 24.52 -41 19 30.37 42 27 16.45 0 29 53.38 0.754
937 0 11 25 20 23 24.52 88 57 24.24 -3 47 16.42 0 29 34.95 0.733
938 0 11 26 4 43 24.52 -128 22 16.75 -44 53 36.47 0 29 20.36 0.695
939 0 11 26 13 3 24.52 -32 55 47.51 40 18 34.27 0 30 2.25 0.665
940 0 11 26 21 23 24.52 87 45 17.18 -10 13 18.43 0 29 42.70 0.641
941 0 11 27 5 43 24.52 -119 19 58.89 -45 39 24.11 0 29 32.18 0.600
942 0 11 27 14 3 24.52 -25 43 4.84 37 35 43.02 0 30 15.16 0.567
943 0 11 27 22 23 24.52 86 21 40.11 -16 5 15.02 0 29 54.79 0.542
944 0 11 28 6 43 24.52 -111 2 53.15 -45 58 58.44 0 29 48.00 0.499
945 0 11 28 15 3 24.52 -19 58 27.34 34 37 24.65 0 30 31.75 0.466
946 0 11 28 23 23 24.52 84 47 57.91 -21 4 43.12 0 30 10.85 0.440
947 0 11 29 7 43 24.52 -104 1 42.72 -46 4 2.41 0 30 7.20 0.396
948 0 11 29 16 3 24.52 -15 46 25.19 31 47 34.99 0 30 51.50 0.363
949 0 11 30 0 23 24.52 83 13 58.58 -24 56 30.84 0 30 30.26 0.338
950 0 11 30 8 43 24.52 -98 40 52.36 -46 3 18.29 0 30 28.95 0.295
951 0 11 30 17 3 24.52 -13 1 12.14 29 32 1.08 0 31 13.74 0.265
952 0 12 1 1 23 24.52 81 59 13.59 -27 31 37.43 0 30 52.13 0.240
953 0 12 1 9 43 24.52 -95 18 36.37 -45 57 59.13 0 30 52.23 0.185
954 0 12 1 18 3 24.52 -11 29 7.28 28 15 1.03 0 31 37.55 0.149
955 0 12 2 2 23 24.52 81 29 56.47 -28 49 45.81 0 31 15.27 0.121
956 0 12 2 10 43 24.52 -94 5 5.22 -45 39 26.37 0 31 15.83 0.083
957 0 12 2 19 3 24.52 -10 50 32.02 28 16 0.47 0 32 1.74 0.061
958 0 12 3 3 23 24.52 82 11 27.26 -28 59 33.58 0 31 38.19 0.045
959 0 12 3 11 43 24.52 -94 57 12.39 -44 50 6.47 0 31 38.38 0.026
960 0 12 3 20 3 24.52 -10 42 5.93 29 46 20.82 0 32 24.86 0.016
961 0 12 4 4 23 24.52 84 19 48.40 -28 15 33.66 0 31 59.22 0.009
962 0 12 4 12 43 24.52 -97 33 15.83 -43 8 49.57 0 31 58.45 0.003
963 0 12 4 21 3 24.52 -10 39 49.76 32 47 7.87 0 32 45.26 0.001
964 0 12 5 5 23 24.52 87 57 5.48 -26 53 27.45 0 32 16.64 0.000
965 0 12 5 13 43 24.52 -101 14 56.32 -40 19 38.97 0 32 14.62 0.000
966 0 12 5 22 3 24.52 -10 22 20.96 37 8 50.94 0 33 1.21 0.000
967 0 12 6 6 23 24.52 92 51 42.70 -25 6 0.86 0 32 28.92 0.001
968 0 12 6 14 43 24.52 -105 19 57.97 -36 19 51.89 0 32 25.66 0.004
969 0 12 6 23 3 24.52 -9 33 11.39 42 33 1.29 0 33 11.19 0.008
970 0 12 7 7 23 24.52 98 41 40.56 -23 1 27.68 0 32 34.94 0.015
971 0 12 7 15 43 24.52 -109 16 59.28 -31 22 12.78 0 32 30.68 0.030
972 0 12 8 0 3 24.52 -8 1 26.72 48 35 9.25 0 33 14.14 0.045
973 0 12 8 8 23 24.52 104 58 54.85 -20 44 35.15 0 32 34.17 0.063
974 0 12 8 16 43 24.52 -112 51 0.07 -25 50 51.60 0 32 29.21 0.098
975 0 12 9 1 3 24.52 -5 41 5.31 54 48 1.71 0 33 9.69 0.128
976 0 12 9 9 23 24.52 111 13 42.81 -18 19 33.57 0 32 26.73 0.162
977 0 12 9 17 43 24.52 -115 58 36.34 -20 14 48.56 0 32 21.38 0.221
978 0 12 10 2 3 24.52 -2 29 49.21 60 44 37.58 0 32 58.27 0.256
979 0 12 10 10 23 24.52 116 58 56.24 -15 52 57.16 0 32 13.38 0.286
980 0 12 10 18 43 24.52 -118 39 58.92 -15 1 57.51 0 32 7.85 0.333
981 0 12 11 3 3 24.52 1 31 30.21 66 0 24.69 0 32 41.00 0.366
982 0 12 11 11 23 24.52 121 53 36.47 -13 35 30.99 0 31 55.30 0.398
983 0 12 11 19 43 24.52 -120 52 49.45 -10 34 40.73 0 31 49.75 0.448
984 0 12 12 4 3 24.52 6 17 40.68 70 14 58.04 0 32 19.49 0.481
985 0 12 12 12 23 24.52 125 45 21.24 -11 42 2.92 0 31 33.92 0.514
986 0 12 12 20 43 24.52 -122 29 46.83 -7 6 46.94 0 31 28.55 0.563
987 0 12 13 5 3 24.52 11 35 17.85 73 13 5.91 0 31 55.54 0.595
988 0 12 13 13 23 24.52 128 31 25.34 -10 29 29.84 0 31 10.72 0.626
989 0 12 13 21 43 24.52 -123 19 13.34 -4 41 57.83 0 31 5.83 0.672
990 0 12 14 6 3 24.52 16 59 16.88 74 45 25.78 0 31 30.90 0.700
991 0 12 14 14 23 24.52 130 18 10.58 -10 14 0.87 0 30 47.12 0.728
992 0 12 14 22 43 24.52 -123 8 22.50 -3 14 7.91 0 30 43.12 0.769
993 0 12 15 7 3 24.52 21 59 59.14 74 48 23.15 0 31 7.09 0.793
994 0 12 15 15 23 24.52 131 19 6.27 -11 7 52.78 0 30 24.36 0.818
995 0 12 15 23 43 24.52 -121 47 11.28 -2 29 44.53 0 30 21.84 0.852
996 0 12 16 8 3 24.52 26 21 41.86 73 23 30.16 0 30 45.33 0.871
997 0 12 16 16 23 24.52 131 51 35.84 -13 17 13.23 0 30 3.48 0.891
998 0 12 17 0 43 24.52 -119 11 14.76 -2 11 33.11 0 30 3.11 0.917
999 0 12 17 9 3 24.52 30 8 31.00 70 36 30.15 0 30 26.52 0.931
1000 0 12 17 17 23 24.52 132 13 15.71 -16 41 10.17 0 29 45.37 0.946
1001 0 12 18 1 43 24.52 -115 22 50.01 -2 2 42.80 0 29 47.84 0.964
1002 0 12 18 10 3 24.52 33 30 36.04 66 36 30.25 0 30 11.27 0.973
1003 0 12 18 18 23 24.52 132 38 52.60 -21 12 31.49 0 29 30.71 0.982
1004 0 12 19 2 43 24.52 -110 30 16.47 -1 50 12.18 0 29 36.66 0.992
1005 0 12 19 11 3 24.52 36 33 5.12 61 35 16.35 0 29 59.99 0.996
1006 0 12 19 19 23 24.52 133 18 44.98 -26 39 22.62 0 29 20.03 0.999
1007 0 12 20 3 43 24.52 -104 46 15.32 -1 26 56.76 0 29 29.97 1.000
1008 0 12 20 12 3 24.52 39 15 34.61 55 46 29.09 0 29 52.93 0.999
1009 0 12 20 20 23 24.52 134 18 26.29 -32 46 55.98 0 29 13.72 0.996
1010 0 12 21 4 43 24.52 -98 25 57.05 -0 52 23.52 0 29 27.96 0.989
1011 0 12 21 13 3 24.52 41 35 7.92 49 25 10.97 0 29 50.23 0.984
1012 0 12 21 21 23 24.52 135 39 11.87 -39 18 58.22 0 29 12.03 0.975
1013 0 12 22 5 43 24.52 -91 45 38.42 -0 11 35.65 0 29 30.67 0.960
1014 0 12 22 14 3 24.52 43 28 25.30 42 47 29.01 0 29 51.93 0.950
1015 0 12 22 22 23 24.52 137 18 27.05 -45 58 43.52 0 29 15.06 0.935
1016 0 12 23 6 43 24.52 -85 2 8.61 0 26 55.97 0 29 37.96 0.913
1017 0 12 23 15 3 24.52 44 52 50.35 36 10 28.63 0 29 57.99 0.899
1018 0 12 23 23 23 24.52 139 9 50.19 -52 29 17.55 0 29 22.75 0.878
1019 0 12 24 7 43 24.52 -78 32 53.84 0 54 8.25 0 29 49.57 0.850
1020 0 12 24 16 3 24.52 45 47 17.12 29 52 8.40 0 30 8.30 0.832
1021 0 12 25 0 23 24.52 141 2 52.65 -58 33 44.44 0 29 34.87 0.806
1022 0 12 25 8 43 24.52 -72 36 3.09 1 3 36.46 0 30 5.10 0.771
1023 0 12 25 17 3 24.52 46 13 8.30 24 11 0.05 0 30 22.61 0.751
1024 0 12 26 1 23 24.52 142 43 11.60 -63 55 10.87 0 29 50.98 0.719
1025 0 12 26 9 43 24.52 -67 29 52.15 0 54 23.54 0 30 23.99 0.680
1026 0 12 26 18 3 24.52 46 15 33.71 19 25 14.68 0 30 40.52 0.657
1027 0 12 27 2 23 24.52 143 56 10.49 -68 17 5.72 0 30 10.42 0.621
1028 0 12 27 10 43 24.52 -63 31 3.03 0 32 48.57 0 30 45.57 0.579
1029 0 12 27 19 3 24.52 46 4 51.00 15 50 58.88 0 31 1.40 0.554
1030 0 12 28 3 23 24.52 144 39 17.88 -71 24 25.12 0 30 32.26 0.515
1031 0 12 28 11 43 24.52 -60 52 9.81 0 12 38.94 0 31 8.95 0.471
1032 0 12 28 20 3 24.52 45 57 1.03 13 39 42.34 0 31 24.34 0.445
1033 0 12 29 4 23 24.52 145 21 56.35 -73 5 52.98 0 30 55.34 0.405
1034 0 12 29 12 43 24.52 -59 38 52.33 0 13 23.06 0 31 33.08 0.362
1035 0 12 29 21 3 24.52 46 12 38.54 12 55 32.59 0 31 48.11 0.337
1036 0 12 30 5 23 24.52 147 5 22.57 -73 16 42.60 0 31 18.26 0.297
